id,age,job,marital,education,default_status,balance,housing_loan,personal_loan,branch_id
CUST_000435,32,blue-collar,married,secondary,0,320,1,0,BR-101
CUST_000436,55,admin.,married,secondary,0,183,1,0,BR-101
CUST_000437,45,blue-collar,married,secondary,0,39,0,0,BR-102
CUST_000438,35,management,single,tertiary,0,560,1,0,BR-101
CUST_000439,58,technician,divorced,secondary,0,469,0,0,BR-104
CUST_000440,35,admin.,married,secondary,0,530,1,0,BR-102
CUST_000441,49,services,married,primary,0,61,1,0,BR-104
CUST_000442,34,technician,single,tertiary,0,242,1,0,BR-103
CUST_000443,36,blue-collar,married,secondary,0,139,1,0,BR-101
CUST_000444,24,self-employed,single,secondary,0,0,1,0,BR-102
CUST_000445,34,technician,married,secondary,0,367,1,0,BR-104
CUST_000446,51,admin.,divorced,secondary,0,228,1,0,BR-102
CUST_000447,39,technician,single,,0,45248,1,0,BR-102
CUST_000448,50,self-employed,married,,0,-84,1,0,BR-104
CUST_000449,32,services,single,secondary,0,310,1,0,BR-103
CUST_000450,42,blue-collar,married,,0,132,1,0,BR-104
CUST_000451,50,technician,married,secondary,0,797,1,0,BR-104
CUST_000452,40,services,married,secondary,0,71,0,0,BR-102
CUST_000453,46,management,divorced,,0,2,1,0,BR-102
CUST_000454,37,management,married,tertiary,0,231,1,1,BR-104
CUST_000455,34,blue-collar,married,secondary,0,270,1,1,BR-101
CUST_000456,44,blue-collar,married,secondary,0,274,1,1,BR-103
CUST_000457,40,admin.,single,secondary,0,-109,1,1,BR-104
CUST_000458,37,technician,married,secondary,0,1,1,0,BR-102
CUST_000459,33,blue-collar,single,secondary,1,-60,0,0,BR-102
CUST_000460,35,blue-collar,married,secondary,0,89,1,0,BR-103
CUST_000461,58,blue-collar,divorced,secondary,0,-11,0,0,BR-103
CUST_000462,39,blue-collar,married,primary,0,0,1,0,BR-101
CUST_000463,43,blue-collar,married,secondary,0,-509,1,0,BR-104
CUST_000464,39,unemployed,married,primary,0,408,1,0,BR-102
CUST_000465,36,services,single,primary,0,58,1,0,BR-102
CUST_000466,57,retired,single,secondary,0,1640,0,1,BR-103
CUST_000467,36,admin.,single,secondary,0,20,1,0,BR-101
CUST_000468,50,blue-collar,married,primary,0,71,1,0,BR-103
CUST_000469,55,blue-collar,married,secondary,0,52,1,0,BR-101
CUST_000470,44,self-employed,married,tertiary,0,292,1,0,BR-102
CUST_000471,44,services,divorced,secondary,0,424,1,0,BR-103
CUST_000472,39,housemaid,single,primary,0,109,1,0,BR-104
CUST_000473,46,blue-collar,married,,0,1044,1,0,BR-103
CUST_000474,39,blue-collar,married,secondary,0,983,1,0,BR-104
CUST_000475,34,admin.,married,secondary,0,869,0,0,BR-104
CUST_000476,40,blue-collar,married,primary,0,668,1,0,BR-103
CUST_000477,50,management,married,tertiary,0,964,1,0,BR-103
CUST_000478,31,management,single,secondary,0,301,1,0,BR-104
CUST_000479,37,admin.,single,secondary,0,140,1,0,BR-102
CUST_000480,39,management,single,secondary,0,1877,1,0,BR-104
CUST_000481,51,blue-collar,married,primary,0,1127,1,0,BR-104
CUST_000482,41,technician,married,secondary,0,871,1,0,BR-101
CUST_000483,41,technician,married,secondary,0,767,1,1,BR-102
CUST_000484,43,blue-collar,married,secondary,0,0,0,0,BR-104
CUST_000485,30,services,single,secondary,0,209,1,0,BR-101
CUST_000486,54,management,divorced,primary,0,0,0,0,BR-102
CUST_000487,43,blue-collar,divorced,secondary,0,110,1,1,BR-104
CUST_000488,59,management,divorced,tertiary,0,-76,1,1,BR-103
CUST_000489,47,technician,married,,0,178,1,0,BR-102
CUST_000490,40,blue-collar,married,primary,0,-66,1,0,BR-103
CUST_000491,32,technician,married,secondary,0,0,1,0,BR-102
CUST_000492,29,blue-collar,married,secondary,0,1,1,0,BR-104
CUST_000493,36,blue-collar,married,secondary,0,0,1,0,BR-104
CUST_000494,55,unemployed,married,tertiary,0,5345,0,0,BR-103
CUST_000495,30,blue-collar,divorced,secondary,0,-209,1,0,BR-101
CUST_000496,39,admin.,single,secondary,0,0,1,0,BR-104
CUST_000497,39,blue-collar,divorced,secondary,0,42,1,0,BR-103
CUST_000498,50,blue-collar,divorced,secondary,0,41,1,0,BR-103
CUST_000499,44,blue-collar,married,secondary,0,-99,1,0,BR-101
CUST_000500,37,technician,single,secondary,0,17,1,0,BR-103
CUST_000501,46,admin.,married,primary,0,276,1,1,BR-104
CUST_000502,32,technician,single,,0,-170,0,0,BR-101
CUST_000503,37,management,single,tertiary,0,230,1,1,BR-103
CUST_000504,29,blue-collar,married,secondary,0,9,1,0,BR-103
CUST_000505,41,blue-collar,married,secondary,0,946,1,0,BR-104
CUST_000506,45,blue-collar,married,primary,0,1297,1,0,BR-102
CUST_000507,57,retired,divorced,secondary,0,-331,1,0,BR-101
CUST_000508,48,blue-collar,single,secondary,0,44,1,0,BR-102
CUST_000509,60,retired,married,secondary,1,15,0,0,BR-102
CUST_000510,26,admin.,single,secondary,0,712,1,0,BR-102
CUST_000511,58,retired,married,secondary,0,5435,1,0,BR-103
CUST_000512,34,admin.,married,secondary,0,507,1,0,BR-101
CUST_000513,55,unemployed,divorced,secondary,0,387,1,0,BR-101
CUST_000514,41,blue-collar,married,primary,0,0,1,1,BR-102
CUST_000515,50,management,divorced,secondary,0,1716,1,0,BR-104
CUST_000516,49,entrepreneur,married,secondary,0,167,1,1,BR-104
CUST_000517,44,admin.,married,,0,40,0,1,BR-103
CUST_000518,44,blue-collar,married,primary,0,148,1,0,BR-101
CUST_000519,31,technician,married,secondary,0,17,1,1,BR-101
CUST_000520,34,blue-collar,single,tertiary,0,1011,1,0,BR-103
CUST_000521,46,management,single,,0,1527,1,0,BR-103
CUST_000522,42,management,married,tertiary,0,744,0,0,BR-103
CUST_000523,52,admin.,married,secondary,0,484,1,0,BR-101
CUST_000524,29,management,single,tertiary,0,0,1,0,BR-101
CUST_000525,53,retired,married,primary,0,136,1,0,BR-104
CUST_000526,43,blue-collar,married,secondary,0,1335,1,0,BR-101
CUST_000527,38,management,married,secondary,0,517,1,0,BR-104
CUST_000528,46,management,married,tertiary,0,459,1,0,BR-102
CUST_000529,48,management,divorced,,0,549,1,0,BR-103
CUST_000530,30,admin.,divorced,secondary,0,83,1,1,BR-102
CUST_000531,44,blue-collar,married,primary,0,213,0,0,BR-101
CUST_000532,31,housemaid,married,primary,0,203,1,0,BR-102
CUST_000533,42,services,single,secondary,0,518,1,0,BR-101
CUST_000534,40,management,single,tertiary,0,3877,1,0,BR-103
CUST_000535,52,admin.,married,secondary,0,1236,1,0,BR-103
CUST_000536,45,blue-collar,divorced,secondary,0,756,1,0,BR-102
CUST_000537,48,blue-collar,married,secondary,0,157,1,0,BR-103
CUST_000538,45,blue-collar,married,primary,0,-66,1,0,BR-102
CUST_000539,34,blue-collar,married,,0,245,1,0,BR-102
CUST_000540,34,blue-collar,married,primary,0,-144,1,0,BR-104
CUST_000541,46,blue-collar,married,secondary,0,71,1,0,BR-103
CUST_000542,49,services,divorced,secondary,0,505,1,0,BR-103
CUST_000543,50,technician,married,primary,0,249,1,0,BR-104
CUST_000544,34,admin.,single,secondary,0,0,1,0,BR-103
CUST_000545,40,unemployed,single,secondary,0,11,1,0,BR-104
CUST_000546,36,admin.,married,secondary,0,639,1,0,BR-102
CUST_000547,59,blue-collar,divorced,,0,124,1,0,BR-104
CUST_000548,45,blue-collar,married,secondary,0,82,1,0,BR-101
CUST_000549,36,self-employed,married,tertiary,0,107,1,0,BR-102
CUST_000550,56,services,married,secondary,0,473,1,0,BR-102
CUST_000551,42,services,divorced,secondary,0,372,1,1,BR-103
CUST_000552,30,admin.,married,secondary,0,46,1,0,BR-103
CUST_000553,30,student,single,tertiary,0,34,1,0,BR-101
CUST_000554,47,self-employed,married,,0,935,1,0,BR-103
CUST_000555,33,blue-collar,married,secondary,0,-10,1,0,BR-103
CUST_000556,36,admin.,married,secondary,0,-106,1,0,BR-101
CUST_000557,39,services,divorced,primary,0,471,1,0,BR-103
CUST_000558,56,admin.,divorced,secondary,0,778,1,0,BR-101
CUST_000559,39,blue-collar,divorced,,0,170,1,0,BR-104
CUST_000560,42,technician,married,secondary,0,315,1,0,BR-104
CUST_000561,52,blue-collar,married,secondary,0,3165,0,0,BR-104
CUST_000562,36,admin.,divorced,secondary,0,131,1,0,BR-103
CUST_000563,35,entrepreneur,married,secondary,1,204,1,0,BR-103
CUST_000564,47,technician,married,secondary,0,83,1,0,BR-104
CUST_000565,59,services,divorced,secondary,0,0,1,1,BR-101
CUST_000566,57,blue-collar,married,primary,0,5431,1,1,BR-103
CUST_000567,38,management,married,,0,1759,1,0,BR-102
CUST_000568,46,unemployed,married,secondary,0,-125,1,0,BR-101
CUST_000569,34,blue-collar,married,secondary,0,0,0,0,BR-102
CUST_000570,28,services,single,secondary,0,5090,1,0,BR-101
CUST_000571,38,technician,married,,0,573,1,0,BR-102
CUST_000572,56,blue-collar,married,secondary,0,1602,1,0,BR-102
CUST_000573,41,blue-collar,single,primary,1,-137,1,1,BR-102
CUST_000574,52,technician,married,,0,0,0,0,BR-104
CUST_000575,54,services,married,secondary,0,193,0,0,BR-101
CUST_000576,61,retired,married,secondary,0,195,1,1,BR-101
CUST_000577,53,entrepreneur,married,secondary,0,288,0,0,BR-104
CUST_000578,47,technician,married,secondary,0,19,1,0,BR-102
CUST_000579,53,blue-collar,married,primary,0,25,1,0,BR-101
CUST_000580,46,services,married,secondary,0,216,1,0,BR-101
CUST_000581,39,blue-collar,divorced,primary,0,190,1,1,BR-102
CUST_000582,56,technician,divorced,secondary,0,99,1,0,BR-101
CUST_000583,55,services,divorced,primary,0,2298,1,0,BR-101
CUST_000584,44,management,married,tertiary,0,17,1,0,BR-104
CUST_000585,37,technician,married,primary,0,0,1,0,BR-101
CUST_000586,35,blue-collar,married,primary,0,0,1,0,BR-103
CUST_000587,55,blue-collar,married,secondary,0,840,1,0,BR-103
CUST_000588,37,services,married,secondary,0,358,1,0,BR-103
CUST_000589,30,technician,single,secondary,0,0,1,0,BR-103
CUST_000590,37,blue-collar,married,primary,0,-325,1,1,BR-102
CUST_000591,36,technician,single,secondary,0,-15,1,0,BR-101
CUST_000592,38,technician,married,secondary,0,581,1,0,BR-102
CUST_000593,41,admin.,divorced,primary,0,4070,1,0,BR-103
CUST_000594,48,retired,married,secondary,0,74,0,1,BR-101
CUST_000595,55,services,divorced,secondary,0,141,1,0,BR-102
CUST_000596,28,services,divorced,secondary,0,89,0,0,BR-103
CUST_000597,54,services,married,secondary,1,0,1,0,BR-103
CUST_000598,30,blue-collar,married,secondary,0,450,0,0,BR-104
CUST_000599,48,technician,married,tertiary,0,310,0,0,BR-102
CUST_000600,31,self-employed,married,secondary,0,0,1,0,BR-101
CUST_000601,38,blue-collar,married,secondary,0,384,1,0,BR-102
CUST_000602,37,blue-collar,married,secondary,0,395,1,0,BR-101
CUST_000603,37,services,single,,0,-118,1,0,BR-102
CUST_000604,56,blue-collar,married,primary,0,5,1,1,BR-102
CUST_000605,51,blue-collar,married,secondary,0,50,1,1,BR-102
CUST_000606,39,blue-collar,married,secondary,0,285,1,1,BR-101
CUST_000607,49,technician,married,,0,15,0,0,BR-102
CUST_000608,51,blue-collar,married,primary,0,653,1,1,BR-104
CUST_000609,43,self-employed,married,secondary,0,918,1,0,BR-102
CUST_000610,32,services,married,secondary,0,243,1,1,BR-103
CUST_000611,29,technician,single,tertiary,0,405,1,0,BR-101
CUST_000612,48,management,divorced,tertiary,0,1328,1,0,BR-102
CUST_000613,55,services,married,primary,0,255,1,0,BR-103
CUST_000614,53,blue-collar,married,secondary,0,3397,1,0,BR-104
CUST_000615,47,technician,married,,0,2106,1,0,BR-102
CUST_000616,39,management,married,tertiary,0,2877,1,0,BR-101
CUST_000617,31,blue-collar,single,tertiary,0,60,1,1,BR-103
CUST_000618,39,blue-collar,married,primary,0,2226,1,0,BR-104
CUST_000619,40,blue-collar,married,primary,0,2880,1,0,BR-103
CUST_000620,40,technician,single,,0,-5,1,0,BR-104
CUST_000621,48,technician,married,secondary,0,147,0,0,BR-104
CUST_000622,33,technician,divorced,secondary,0,7,1,1,BR-103
CUST_000623,40,technician,married,secondary,0,109,1,0,BR-102
CUST_000624,59,retired,married,primary,0,-119,1,0,BR-101
CUST_000625,30,technician,married,secondary,0,484,1,0,BR-104
CUST_000626,31,management,single,tertiary,0,1852,1,0,BR-104
CUST_000627,35,unemployed,married,secondary,0,533,1,0,BR-104
CUST_000628,54,technician,divorced,secondary,0,21,1,0,BR-102
CUST_000629,34,admin.,single,,0,2434,1,0,BR-102
CUST_000630,32,technician,married,secondary,0,90,1,1,BR-102
CUST_000631,56,admin.,divorced,,0,4246,1,0,BR-104
CUST_000632,32,admin.,single,tertiary,0,395,1,0,BR-102
CUST_000633,42,blue-collar,married,primary,0,15,1,0,BR-103
CUST_000634,33,services,married,tertiary,0,85,0,0,BR-104
CUST_000635,52,entrepreneur,married,tertiary,0,-184,1,1,BR-102
CUST_000636,52,services,married,secondary,0,660,0,0,BR-101
CUST_000637,52,blue-collar,divorced,primary,1,-183,1,0,BR-103
CUST_000638,30,unemployed,divorced,secondary,0,1144,1,0,BR-104
CUST_000639,44,services,divorced,secondary,0,1,1,0,BR-103
CUST_000640,35,admin.,married,secondary,0,69,1,1,BR-102
CUST_000641,55,management,single,secondary,0,220,1,0,BR-102
CUST_000642,33,blue-collar,married,primary,0,332,1,0,BR-102
CUST_000643,37,blue-collar,single,secondary,0,240,1,0,BR-101
CUST_000644,42,technician,single,secondary,0,0,1,0,BR-104
CUST_000645,43,unemployed,married,secondary,0,0,1,0,BR-102
CUST_000646,38,entrepreneur,married,tertiary,0,898,1,0,BR-101
CUST_000647,37,technician,married,secondary,0,123,1,1,BR-101
CUST_000648,31,student,single,secondary,0,252,1,0,BR-104
CUST_000649,41,management,married,tertiary,0,65,1,0,BR-103
CUST_000650,41,technician,married,secondary,0,-366,1,1,BR-101
CUST_000651,29,student,single,secondary,0,209,1,0,BR-102
CUST_000652,38,admin.,single,secondary,0,221,1,0,BR-102
CUST_000653,44,self-employed,divorced,tertiary,0,4,1,0,BR-104
CUST_000654,39,admin.,married,secondary,0,104,1,0,BR-104
CUST_000655,28,technician,single,secondary,0,312,1,0,BR-101
CUST_000656,33,blue-collar,married,secondary,0,-349,1,0,BR-102
CUST_000657,41,services,married,,0,4,0,0,BR-101
CUST_000658,40,blue-collar,married,primary,0,-322,1,1,BR-102
CUST_000659,29,admin.,married,secondary,0,-150,1,0,BR-104
CUST_000660,38,management,married,,0,1349,1,0,BR-103
CUST_000661,32,admin.,married,tertiary,0,281,1,0,BR-101
CUST_000662,45,services,married,secondary,0,1259,1,0,BR-104
CUST_000663,33,admin.,single,secondary,0,101,1,0,BR-102
CUST_000664,34,blue-collar,married,secondary,0,848,1,0,BR-102
CUST_000665,41,entrepreneur,married,,0,89,1,0,BR-104
CUST_000666,41,blue-collar,married,secondary,0,140,1,0,BR-103
CUST_000667,35,admin.,single,secondary,0,148,1,0,BR-102
CUST_000668,40,technician,single,secondary,0,200,1,0,BR-102
CUST_000669,60,self-employed,married,primary,0,46,1,0,BR-101
CUST_000670,47,services,divorced,secondary,0,201,1,0,BR-103
CUST_000671,46,blue-collar,married,primary,0,530,1,0,BR-103
CUST_000672,31,blue-collar,single,secondary,0,0,1,0,BR-103
CUST_000673,49,self-employed,married,secondary,0,1,1,0,BR-101
CUST_000674,29,blue-collar,married,secondary,0,43,1,0,BR-101
CUST_000675,31,management,single,tertiary,0,-173,1,0,BR-104
CUST_000676,38,management,married,tertiary,0,389,1,0,BR-103
CUST_000677,37,blue-collar,married,primary,0,215,1,1,BR-103
CUST_000678,35,technician,married,secondary,0,-131,1,0,BR-104
CUST_000679,31,management,single,secondary,0,783,1,0,BR-103
CUST_000680,41,admin.,married,secondary,0,0,1,0,BR-101
CUST_000681,46,services,married,,0,80,1,0,BR-101
CUST_000682,40,services,divorced,secondary,0,105,1,0,BR-101
CUST_000683,29,admin.,married,secondary,0,182,1,1,BR-101
CUST_000684,49,admin.,married,secondary,0,82,1,0,BR-101
CUST_000685,42,management,married,tertiary,0,0,1,0,BR-104
CUST_000686,54,services,married,secondary,0,510,1,0,BR-103
CUST_000687,40,management,single,tertiary,0,242,1,0,BR-101
CUST_000688,53,admin.,married,secondary,0,244,1,1,BR-103
CUST_000689,49,management,married,tertiary,0,92,1,0,BR-101
CUST_000690,40,blue-collar,married,primary,1,0,1,0,BR-101
CUST_000691,29,student,single,secondary,0,948,1,0,BR-104
CUST_000692,36,blue-collar,married,primary,0,23,1,0,BR-103
CUST_000693,37,technician,married,secondary,0,710,1,0,BR-102
CUST_000694,39,services,married,secondary,0,1205,1,0,BR-102
CUST_000695,36,technician,married,secondary,0,368,1,1,BR-104
CUST_000696,44,entrepreneur,married,tertiary,0,1631,1,0,BR-101
CUST_000697,40,admin.,married,secondary,0,6,1,0,BR-102
CUST_000698,49,blue-collar,married,secondary,0,26,1,0,BR-101
CUST_000699,30,technician,single,,0,-48,1,0,BR-102
CUST_000700,57,management,married,tertiary,0,2142,1,0,BR-104
CUST_000701,24,services,single,secondary,0,77,1,1,BR-104
CUST_000702,46,blue-collar,married,,0,401,1,0,BR-101
CUST_000703,33,admin.,married,secondary,0,21,0,0,BR-102
CUST_000704,43,services,divorced,secondary,0,0,1,0,BR-103
CUST_000705,43,admin.,single,secondary,0,-497,1,0,BR-101
CUST_000706,40,blue-collar,divorced,primary,0,369,0,0,BR-101
CUST_000707,44,technician,single,,0,78,1,0,BR-102
CUST_000708,35,technician,single,tertiary,0,226,1,1,BR-104
CUST_000709,47,technician,married,secondary,0,503,1,0,BR-104
CUST_000710,33,blue-collar,married,secondary,0,372,1,0,BR-104
CUST_000711,31,admin.,married,secondary,0,0,1,1,BR-101
CUST_000712,40,blue-collar,divorced,secondary,0,0,1,0,BR-103
CUST_000713,36,entrepreneur,married,tertiary,0,125,1,0,BR-103
CUST_000714,56,retired,divorced,primary,0,4,1,0,BR-104
CUST_000715,40,admin.,single,,0,419,1,0,BR-102
CUST_000716,41,admin.,divorced,secondary,0,322,1,0,BR-103
CUST_000717,53,retired,married,secondary,0,303,1,0,BR-101
CUST_000718,39,blue-collar,married,secondary,0,607,1,0,BR-101
CUST_000719,44,blue-collar,divorced,secondary,0,579,1,0,BR-102
CUST_000720,38,admin.,married,secondary,0,3047,1,0,BR-104
CUST_000721,54,technician,divorced,secondary,0,83,1,0,BR-104
CUST_000722,58,management,married,tertiary,0,68,1,0,BR-102
CUST_000723,52,blue-collar,married,primary,0,58,1,0,BR-103
CUST_000724,28,admin.,single,secondary,0,251,1,0,BR-103
CUST_000725,36,blue-collar,married,secondary,0,688,1,0,BR-104
CUST_000726,60,retired,married,primary,0,364,1,0,BR-101
CUST_000727,42,services,divorced,secondary,0,55,1,0,BR-104
CUST_000728,42,admin.,married,secondary,0,101,1,0,BR-104
CUST_000729,44,management,married,tertiary,0,105,1,0,BR-101
CUST_000730,51,blue-collar,divorced,primary,0,325,1,0,BR-101
CUST_000731,49,blue-collar,married,primary,0,198,1,0,BR-104
CUST_000732,47,entrepreneur,married,,0,209,1,0,BR-104
CUST_000733,37,blue-collar,married,secondary,0,183,1,0,BR-103
CUST_000734,34,management,married,tertiary,0,105,1,0,BR-103
CUST_000735,35,services,married,secondary,0,109,1,0,BR-104
CUST_000736,35,blue-collar,single,secondary,0,376,1,1,BR-102
CUST_000737,40,blue-collar,married,primary,0,-7,1,0,BR-101
CUST_000738,55,technician,married,secondary,0,0,0,0,BR-102
CUST_000739,55,retired,married,secondary,0,143,1,0,BR-103
CUST_000740,35,management,single,tertiary,0,550,1,0,BR-101
CUST_000741,57,blue-collar,married,primary,0,162,1,0,BR-103
CUST_000742,53,management,married,tertiary,0,115,1,0,BR-103
CUST_000743,41,blue-collar,married,primary,0,512,1,0,BR-103
CUST_000744,57,blue-collar,married,,0,807,1,0,BR-102
CUST_000745,45,blue-collar,married,,0,248,1,0,BR-104
CUST_000746,43,blue-collar,married,primary,0,1211,1,0,BR-102
CUST_000747,56,self-employed,married,,0,7,0,0,BR-104
CUST_000748,31,entrepreneur,married,tertiary,0,281,1,0,BR-102
CUST_000749,37,blue-collar,single,secondary,0,88,1,0,BR-102
CUST_000750,30,management,married,tertiary,0,32,1,0,BR-101
CUST_000751,30,admin.,single,secondary,0,115,1,0,BR-103
CUST_000752,54,blue-collar,married,secondary,0,254,1,0,BR-101
CUST_000753,36,management,married,tertiary,0,144,1,0,BR-104
CUST_000754,55,unemployed,married,tertiary,0,383,0,0,BR-103
CUST_000755,37,admin.,single,secondary,0,569,1,1,BR-104
CUST_000756,38,housemaid,married,secondary,0,0,1,0,BR-103
CUST_000757,48,admin.,married,secondary,0,3754,1,0,BR-104
CUST_000758,55,housemaid,divorced,tertiary,0,6920,1,0,BR-103
CUST_000759,59,services,married,secondary,0,307,1,1,BR-101
CUST_000760,37,technician,married,secondary,0,-421,1,0,BR-103
CUST_000761,33,blue-collar,divorced,secondary,0,60,0,0,BR-104
CUST_000762,44,blue-collar,married,primary,0,67,1,0,BR-102
CUST_000763,57,technician,married,secondary,0,402,1,0,BR-104
CUST_000764,30,self-employed,single,tertiary,0,800,0,0,BR-103
CUST_000765,42,technician,married,tertiary,0,239,1,1,BR-102
CUST_000766,51,blue-collar,divorced,secondary,0,421,1,0,BR-104
CUST_000767,44,admin.,divorced,secondary,0,161,1,0,BR-102
